SMILES,MLM
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1ccc(Cl)c(Cl)c1.O=C(O)C(F)(F)F,238100
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(C(F)(F)F)c2)c1.O=C(O)C(F)(F)F,215000
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1ccc2ccccc2c1.O=C(O)C(F)(F)F,200000
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2cccs2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,259630
CCC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F,265900
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1ccccc1C(F)(F)F.O=C(O)C(F)(F)F,244000
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1ccc(C(F)(F)F)cc1.O=C(O)C(F)(F)F,282000
COc1ccc(CC(=O)NC(=N)NCC(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,20000
COc1ccc(CC(=O)NC(=N)N[C@H](CCSC)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,296960
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC3CCCCC3)ccc2C)cc1OC.O=C(O)C(F)(F)F,232000
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(Cl)c2)c1.O=C(O)C(F)(F)F,273400
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2cc(Cl)cc(OC)c2)c1.O=C(O)C(F)(F)F,211800
CC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F,118300
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC(C)C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,188000
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2F)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,149000
NC(=O)N1c2ccccc2C=Cc2ccccc21,7000
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1ccc(F)c(F)c1.O=C(O)C(F)(F)F,264000
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)C(C)C)c1.O=C(O)C(F)(F)F,104000
COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CCCCC2)cc1OC.O=C(O)C(F)(F)F,210000
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,229000
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C)cc1OC.O=C(O)C(F)(F)F,226300
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2C)cc1OC.O=C(O)C(F)(F)F,237000
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)C2CCCCC2)c1.O=C(O)C(F)(F)F,173000
COC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F,47200
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C)cc1F.O=C(O)C(F)(F)F,241200
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1cccc(C#N)c1.O=C(O)C(F)(F)F,250000
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2cc(Cl)cc(C(F)(F)F)c2)c1.O=C(O)C(F)(F)F,220300
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(S(C)(=O)=O)cc2)c1.O=C(O)C(F)(F)F,207600
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,193000
CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,227000
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,161000
COc1ccc(CC(=O)NC(=N)N[C@H](Cn2cc(-c3ccccc3)nn2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,367300
COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CC2)cc1OC.O=C(O)C(F)(F)F,100000
COc1ccc(CC(=O)NC(=N)N[C@H](C)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,50600
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1cccc(C(F)(F)F)c1.O=C(O)C(F)(F)F,270000
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(Cl)c(Cl)c2)c1.O=C(O)C(F)(F)F,175600
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(N(S(C)(=O)=O)S(C)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,165300
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](Cc2ccccc2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,149000
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2cc3ccccc3s2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,239030
COc1ccc(CC(=O)NC(=N)N[C@H](CSC)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,197000
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC(C)C)ccc2C)cc1OC.O=C(O)C(F)(F)F,240000
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,177000
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(F)c(OC)c2)c1.O=C(O)C(F)(F)F,326000
COc1ccc(CC(=O)NC(=N)N[C@H](CN2CCOCC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,49060
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,102000
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC3CC3)ccc2C)cc1OC.O=C(O)C(F)(F)F,354000
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,180300
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,201000
CCCC1Cc2cc(C)ccc2C(NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)C1,52000
Cc1ccc2c(c1)Oc1cccc(Cl)c1C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,17400
O=C(Nc1cccc2c(O)cccc12)c1ccc(C(F)(F)F)[nH]c1=O,9600
Cc1ccc2c(c1)SC(C)CC2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,27000
CCC[C@@H]1C[C@@H](NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)c2ccc(C)cc2N1,9600
CCCC1Cc2ccc(C)cc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,21300
COc1ccc2c(c1)CCCC2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,303000
CCC[C@@H]1C[C@@H](NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)c2cc(C)ccc2N1,19200
Cc1ccc2c(c1)CCC(C)C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,33400
CCC[C@H]1Oc2cc(C)ccc2[C@@H]1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,154000
Cc1ccc2c(c1)Sc1cc(C)ccc1C2NC(=O)c1cc(-c2ccccn2)c(C(F)(F)F)[nH]c1=O,9600
CCC1CCc2cc(Cl)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,35400
Cc1ccc(C(CC2CC2)NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)cc1,182000
Cc1ccc2c(c1)[C@H](NC(=O)c1ccc(C(F)(F)F)[nH]c1=O)C[C@@H](C)N2,9600
CCC[C@@H]1C[C@H](NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)c2ccc(C)cc2N1,18100
CCC[C@H]1Oc2ccc(C)cc2[C@@H]1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,41200
Nc1cccc2c1CCCC2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,9600
CCC1CCc2cc(C)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,43600
Cc1ccc2c(c1)CCCC2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,23600
CCCC1CCc2cc(OC)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,47000
Cc1ccc2c(c1)[C@@H](O)CC[C@H]2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,9600
O=C(NC1c2ccc(Cl)cc2Oc2cc(Cl)ccc21)c1ccc(C(F)(F)F)[nH]c1=O,9600
Cc1ccc2c(c1)Sc1cc(C)ccc1C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,41700
CCC1Cc2cc(C)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,45100
CC[C@@H]1C[C@H](NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)c2ccc(C)cc2O1,9600
COC1Cc2cc(C)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,9600
CC1CCc2cc(Cl)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,37900
COc1ccc2c(c1)Oc1cnccc1C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,24600
Cc1ccc2c(c1)Oc1cc(C)ccc1C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,9600
O=C(NC(c1ccc(Cl)cc1)c1ccc(Cl)cc1)c1ccc(C(F)(F)F)[nH]c1=O,10200
Cc1ccc(C(NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)c2ccc(C)cc2)cc1,96800
Cc1ccc(C(CC2CCC2)NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)cc1,14400
CC[C@@H]1Oc2cc(C)ccc2[C@H]1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,32800
CCC1Cc2cc(OC)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,12700
Cc1ccc2c(c1)Sc1cc(C)ccc1C2NC(=O)c1cc(-c2ccccc2)c(C(F)(F)F)[nH]c1=O,9600
O=C(NC(c1ccccc1)c1ccccc1)c1ccc(C(F)(F)F)[nH]c1=O,42400
COc1ccc2c(c1)CC(OC)C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,9600
CCC1CCc2cc(O)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,9600
Cc1ccc2c(c1)[C@H](O)CC[C@H]2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,9600
Cc1ccc2c(c1)Oc1cc(Cl)ccc1C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,9600
COc1ccc2c(c1)Sc1ccccc1C2NC(=O)c1ccc(C(F)F)[nH]c1=O,68200
CCC1CCc2cc(OC)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,27400
Cc1cccc(C(NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)c2ccccc2)c1,140000
Cc1ccc2c(c1)Oc1cc(C)ccc1C2NC(=O)c1cc(OC2CCOCC2)c(C(F)(F)F)[nH]c1=O,9600
CCCC1CCc2cc(C)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,70700
Nc1cccc2c(NC(=O)c3ccc(C(F)(F)F)[nH]c3=O)cccc12,9600
O=C(NC(c1ccccc1)c1ccccc1Cl)c1ccc(C(F)(F)F)[nH]c1=O,59600
COc1ccc2c(c1)Oc1cc(OC)ccc1C2NC(=O)c1ccc(C(F)F)[nH]c1=O,31000
O=C(NC1c2ccc(Cl)cc2Oc2cccc(Cl)c21)c1ccc(C(F)(F)F)[nH]c1=O,10400
CCC1Cc2cc(C)ccc2C(NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)C1,47400
Cc1ccc2c(c1)OCCC2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,10200
CCC[C@H]1C[C@@H](NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)c2cc(C)ccc2N1,12100
CCCC1CCc2cc(Cl)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,29600
CCCC1=Cc2cc(C)ccc2C1NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,19400
COc1ccc2c(c1)Sc1cc(OC)ccc1C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,13400
CCC1Cc2cc(OC)ccc2C(NC(=O)c2ccc(C(F)(F)F)[nH]c2=O)C1,16800
O=C(NC1CCCc2c(O)cccc21)c1ccc(C(F)(F)F)[nH]c1=O,9600
O=C(NC(c1ccccc1)c1ccc(CC(F)(F)F)cc1)c1ccc(C(F)(F)F)[nH]c1=O,18600
O=C(Nc1cccc(-c2nc3ncccc3o2)c1)c1ccco1,24000
O=C(Nc1ccc(F)c(-c2cc3nc(N4CCOCC4)cnc3[nH]2)c1)N1CCCC1,10000
O=C(Nc1ccc(F)c(-c2nc3cc(N4CCOCC4)cnn3n2)c1)N1CCCC1,700
O=C(Nc1ccc(F)c(-c2ccn3c(-c4ccccc4)cnc3n2)c1)N1CCCC1,2500
CC(=O)N1CCN(c2cnc3nc(-c4cc(NC(=O)N5CCCC5)ccc4F)ccn23)CC1,1500
C[C@H]1CN(c2cnc3nc(-c4cc(NC(=O)N5CCCC5)ccc4F)ccn23)CCO1,2700
COCC(C)Nc1cnc2nc(-c3cc(NC(=O)N4CCCC4)ccc3F)ccn12,6700
O=C(Nc1cc(-c2cn3cc(N4CCOCC4)cnc3n2)ncn1)N1CCCC1,500
O=C(Nc1nccc(-c2cn3cc(N4CCOCC4)cnc3n2)n1)N1CCCC1,500
O=C(Nc1ccc(F)c(-c2cn3cc(N4CCOCC4)cnc3n2)c1)N1CCCC1,500
O=C(Nc1cnnc(-c2cn3cc(N4CCOCC4)cnc3n2)c1)N1CCCC1,500
O=C(Nc1ccc(F)c(-c2ccn3c(N4CCOCC4)cnc3n2)c1)N1CCCC1,800
CC1(C)CN(c2cnc3nc(-c4cc(NC(=O)N5CCCC5)ccc4F)ccn23)CCO1,2900
O=C(Nc1cccc(-c2cn3cc(N4CCOCC4)cnc3n2)c1)N1CCCC1,800
O=C(Nc1cncc(-c2cn3cc(N4CCOCC4)cnc3n2)n1)N1CCCC1,500
CC(C)Cc1cnc2nc(-c3cc(NC(=O)N4CCCC4)ccc3F)ccn12,15000
O=C(Nc1ccc(F)c(-c2cc3cc(N4CCOCC4)cnn3n2)c1)N1CCCC1,1700
O=C(Nc1ccc(F)c(-c2ccn3c(-c4ccccn4)cnc3n2)c1)N1CCCC1,1800
CN1CCOCC1c1cnc2nc(-c3cc(NC(=O)N4CCCC4)ccc3F)ccn12,3800
O=C(Nc1ccc(F)c(-c2cc3cc(N4CCOCC4)cnc3o2)c1)N1CCCC1,4000
CC1CN(c2cnc3nc(-c4cc(NC(=O)N5CCCC5)ccc4F)ccn23)CCO1,1700
O=C(Nc1ccc(F)c(-c2cn3ncc(N4CCOCC4)cc3n2)c1)N1CCCC1,2000
O=C(Nc1ccc(F)c(-c2ccn3c(N4CCCCC4)cnc3n2)c1)N1CCCC1,8400
O=C(Nc1ccc(F)c(-c2ccn3c(N4CCNCC4)cnc3n2)c1)N1CCCC1,500
O=C(Nc1ccc(F)c(-c2cnn3c(-c4ccccc4)cnc3n2)c1)N1CCCC1,3300
CC1(C)COCCN1c1cnc2nc(-c3cc(NC(=O)N4CCCC4)ccc3F)ccn12,6000
O=C(Nc1cc(-c2cn3cc(N4CCOCC4)cnc3n2)ccc1F)N1CCCC1,900
COc1ccc(NC(=O)N2CCCC2)cc1-c1cn2cc(N3CCOCC3)cnc2n1,500
O=C1CN(c2cnc3nc(-c4cc(NC(=O)N5CCCC5)ccc4F)ccn23)CCN1,1100
C[C@@H]1CN(c2cnc3nc(-c4cc(NC(=O)N5CCCC5)ccc4F)ccn23)CCO1,1800
O=C(Nc1cccc(-c2nc3ccccc3o2)c1)c1ccco1,50000
O=C(Nc1cccc(-c2cc3ncc(-c4ccccc4)cn3n2)c1)N1CCCC1,3600
Cn1c(-c2cc(NC(=O)N3CCCC3)ccc2F)cc2cc(N3CCOCC3)cnc21,2400
O=C(Nc1cccc(-c2cc3cc(N4CCOCC4)nnc3o2)c1)N1CCCC1,1500
O=C(Nc1ccc(F)c(-c2nc3ncc(N4CCOCC4)cn3n2)c1)N1CCCC1,500
C[C@@H]1CN(c2cnc3nc(-c4cc(NC(=O)N5CCCC5)ccc4F)ccn23)C[C@H](C)O1,3400
COc1ccc(-c2cn3cc(N4CCOCC4)cnc3n2)cc1NC(=O)N1CCCC1,1400
O=C(Nc1cccc(-c2cn3cc(N4CCOCC4)cnc3n2)n1)N1CCCC1,500
O=C(Nc1cccc(-c2cc3cc(-c4ccccc4)cnc3[nH]2)c1)N1CCCC1,1700
O=C(Nc1ccc(F)c(-c2cc3nc(N4CCOCC4)cnc3o2)c1)N1CCCC1,2800
CC(C)c1cnc2nc(-c3cc(NC(=O)N4CCCC4)ccc3F)ccn12,4600
O=C(Nc1ccc(F)c(-c2ccn3c(CN4CCOCC4)cnc3n2)c1)N1CCCC1,16000
O=C(Nc1ccc(F)c(-c2ccn3c(N4CCC5(CCOC5)C4)cnc3n2)c1)N1CCCC1,3700
CC(C)Nc1cnc2nc(-c3cc(NC(=O)N4CCCC4)ccc3F)ccn12,5200
O=C(Nc1ccc(F)c(-c2cn3nc(N4CCOCC4)cnc3n2)c1)N1CCCC1,900
Nc1nc(NC2CCCCC2)sc1C(=O)c1ccc(F)cc1F,6500
Nc1nc(Nc2ccc(F)c(F)c2)sc1C(=O)COC1CC(F)(F)C1(F)F,5200
Nc1nc(Nc2ccc(F)c(F)c2)sc1C(=O)CCN1CCOCC1,1200
Nc1nc(Nc2ccc(F)c(F)c2)sc1C(=O)CN1C[C@H]2CC[C@@H](C1)O2,8800
CC(OCC(=O)c1sc(Nc2ccc(C(F)(F)F)cc2)nc1N)C(F)(F)F,2300
Nc1nc(Nc2ccc(F)c(F)c2)sc1C(=O)CN1CCCC1,2100
CC1CCCN1CC(=O)c1sc(Nc2ccc(F)c(F)c2)nc1N,5200
Nc1nc(Nc2ccc(F)c(F)c2)sc1C(=O)CN1CCCC(F)(F)C1,33000
CC(OCC(=O)c1sc(Nc2ccn(C)n2)nc1N)C(F)(F)F,10800
O=C(c1cnc(NC2CCCCC2)s1)C1CCCCC1,15000
Nc1nc(Nc2ccc(F)c(F)c2)sc1C(=O)CN1CCCC1C(F)(F)F,26000
Nc1nc(Nc2ccc(F)c(F)c2)sc1C(=O)CN1C[C@@H]2C[C@H]1CO2,4100
Nc1nc(Nc2ccc(F)c(F)c2)sc1C(=O)CN1CCC(F)(F)CC1,9300
Nc1nc(Nc2ccccc2)sc1C(=O)c1ccccc1,12000
Nc1nc(NC2CCCC(O)C2)sc1C(=O)c1c(F)cccc1F,1800
Nc1nc(NC2CCCCC2)sc1C(=O)c1ccc(C(F)(F)F)cc1,1400
Nc1nc(NC2CCCCC2)sc1C(=O)c1ccncc1,4100
Nc1nc(NC2CCCCC2)sc1C(=O)c1ccc(F)c(F)c1,12000
CC(C)(C)CC(=O)c1sc(Nc2ccc(F)c(F)c2)nc1N,4600
CC(C)C(=O)c1sc(NC2CCCCC2)nc1N,500
Nc1nc(NC2CCCCC2)sc1C(=O)c1c(Cl)cccc1Cl,4100
CC(OCC(=O)c1sc(Nc2ccc(Cl)cc2)nc1N)C(F)(F)F,5300
Nc1nc(NC2CCCCC2)sc1C(=O)c1c(F)cccc1F,15000
Nc1nc(NC2CCCCC2)sc1C(=O)c1ccc(OC(F)F)cc1,2900
CC(C)CC(=O)c1sc(Nc2ccc(F)c(F)c2)nc1N,5900
COC(C)(C)CC(=O)c1sc(Nc2ccc(F)c(F)c2)nc1N,6100
Nc1nc(Nc2ccc(F)c(F)c2)sc1C(=O)CN1CCCCC1,7700
Nc1nc(NC2CCCCC2)sc1C(=O)C1CCCCC1,8900
CC(OCC(=O)c1sc(Nc2ccc(F)c(F)c2)nc1N)C(F)(F)F,7400
Nc1nc(NC2CCCCC2)sc1C(=O)c1cc(F)cc(F)c1,3600
Nc1nc(NC2CCCCC2)sc1C(=O)c1ccccc1C(F)(F)F,14000
Nc1nc(NC2CCCCC2)sc1C(=O)C1CCC1,21000
Nc1nc(Nc2ccccc2)sc1C(=O)c1ccc(F)cc1,7300
CC(C)CC(=O)c1sc(Nc2ccc(F)cc2)nc1N,8000
CC(C)(O)CC(=O)c1sc(Nc2ccc(F)c(F)c2)nc1N,2200
CC(C)OCC(=O)c1sc(Nc2ccc(F)c(F)c2)nc1N,9300
Nc1nc(Nc2ccc(F)c(F)c2)sc1C(=O)CN1CCOCC1,4700
C[C@@H]1CN(CC(=O)c2sc(Nc3ccc(F)c(F)c3)nc2N)C[C@H](C)O1,8100
Nc1nc(NC2CCCCC2)sc1C(=O)c1ccc(F)cc1,4900
Nc1nc(Nc2ccc(F)c(F)c2)sc1C(=O)COC1CCC1,9000
CC(C)(C)C(=O)c1sc(NC2CCCCC2)nc1N,2500
COC(C)(C)C(=O)c1sc(NC2CCCCC2)nc1N,3800
COc1ccc(Nc2nc(N)c(C(=O)COC(C)C(F)(F)F)s2)cn1,9000
CC(OCC(=O)c1sc(Nc2ccc3c(c2)OC(F)(F)O3)nc1N)C(F)(F)F,5000
Nc1nc(NC2CCCCC2)sc1C(=O)c1ccccc1F,9700
CCCn1c(NC(=O)c2cccc(C(F)(F)F)n2)nc2ccc(F)cc21,467000
O=C(Nc1nc2ccc(F)cc2n1CC(F)(F)F)c1cccnc1,98000
Cn1nccc1C(=O)Nc1nc2cc(CN3CCOCC3)ccc2n1CC(F)(F)F,23000
Cn1nccc1C(=O)Nc1nc2ccc(C#N)cc2n1CC(C)(C)O,23000
O=C(Nc1nc2cc(F)cnc2n1CC(F)(F)F)c1ccc(C(F)(F)F)nc1,113000
CCCn1c(NC(=O)Cc2ccc(Cl)cc2)nc2ccc(C#N)cc21,226000
CCCn1c(NC(=O)Cc2ccc(F)cc2)nc2cccnc21,1500000
Cc1nc(C)c(C(=O)Nc2nc3ccc(C#N)cc3n2CC(F)(F)F)s1,595000
Cc1nnnn1CC(=O)Nc1nc2ccc(C#N)cc2n1CC(F)(F)F,23000
CCCn1c(NC(=O)Cc2ccc(Cl)cc2)nc2cc(C(F)(F)F)ccc21,283000
CCCn1c(NC(=O)c2ccccn2)nc2cc(F)ccc21,413000
Cn1nccc1C(=O)Nc1nc2ccc(C#N)cc2n1CC(F)F,383000
CCCn1c(NC(=O)c2ccccn2)nc2cccnc21,265000
Cn1nc(C(=O)Nc2nc3ccc(C#N)cc3n2CC(F)(F)F)cc1C(F)(F)F,77000
Cc1nnn(CC(=O)Nc2nc3ccc(C#N)cc3n2CC(F)(F)F)n1,25000
N#Cc1ccc2nc(NC(=O)Cn3cccn3)n(CC(F)(F)F)c2c1,36000
Cn1nccc1C(=O)Nc1nc2cccnc2n1CC(C)(C)C,222000
CCCn1c(NC(=O)Cc2ccc(Cl)cc2)nc2ccccc21,3094000
O=C(Nc1nc2cc(F)ccc2n1C1CCOCC1)c1ccc(C(F)(F)F)nc1,23000
COc1ccc(C(=O)Nc2nc3ccc(C#N)cc3n2CC(F)(F)F)cn1,170000
N#Cc1ccc2nc(NC(=O)c3ccn(C4CC4)n3)n(CC(F)(F)F)c2c1,299000
Cn1nccc1C(=O)Nc1nc2cncnc2n1CC(F)(F)F,24000
CCCn1c(NC(=O)Cc2ccc(F)cc2)nc2ccc(C(=O)NC)cc21,66000
Cn1nccc1C(=O)Nc1nc2ccc(C#N)cc2n1CCF,154000
Cn1nccc1C(=O)Nc1nc2cc(C(F)(F)F)cnc2n1CC(C)(C)C,37000
CCCn1c(NC(=O)Cc2ccc(F)cc2)nc2ccc(C(=O)OC)cc21,1253000
CN1CCC(n2c(NC(=O)c3ccnn3C)nc3ccc(C#N)cc32)CC1,72000
Cn1nc(C(F)(F)F)cc1C(=O)Nc1nc2ccc(C#N)cc2n1CCF,39000
O=C(Nc1nc2ccc(F)cc2n1CC(F)(F)F)c1ccc(C(F)(F)F)nc1,86000
N#Cc1ccc2nc(NC(=O)c3cc(C(F)(F)F)n[nH]3)n(CC(F)F)c2c1,70000
CCCn1c(NC(=O)Cc2ccc(Cl)cc2)nc2cc(F)ccc21,1510000
CCCn1c(NC(=O)Cc2ccc(F)cc2)nc2c(F)cccc21,715000
CCCn1c(NC(=O)c2cccnc2)nc2ccc(C#N)cc21,200000
CCCn1c(NC(=O)c2cccnc2)nc2cccnc21,275000
CCCn1c(NC(=O)c2cccnc2)nc2cc(F)ccc21,164000
CCCn1c(NC(=O)Cc2ccc(Cl)cc2)nc2ccc(F)cc21,1590000
CCCn1c(NC(=O)Cc2ccc(F)cc2)nc2cc(F)c(F)cc21,399000
N#Cc1ccc2nc(NC(=O)c3ccnc(C(F)(F)F)c3)n(CC(F)(F)F)c2c1,27000
N#Cc1ccc2nc(NC(=O)c3ccccn3)n(CC(F)(F)F)c2c1,236000
Cc1cc(C(=O)Nc2nc3ccc(C#N)cc3n2CC(F)(F)F)nn1C,181000
COCCn1c(NC(=O)c2ccnn2C)nc2ccc(C#N)cc21,98000
CC(C)(C)Cn1c(NC(=O)c2cc(C(F)(F)F)n[nH]2)nc2cc(C#N)cnc21,23000
